actor_loss,frame,step,total_time
5.163450717926025,0,0.0,2.1962478160858154
2.690016489217777,100,100.0,3.7095232009887695
0.2588143401806898,200,200.0,5.04157829284668
0.15085154261882647,300,300.0,6.558523654937744
0.094075504865608,400,400.0,8.479777812957764
0.05290264000950178,500,500.0,12.278212785720825
0.004176119169552285,600,600.0,14.08492398262024
-0.015817151409527747,700,700.0,16.223042488098145
-0.0734138681442652,800,800.0,17.960028886795044
-0.08952241257699851,900,900.0,19.576241970062256
-0.11363665220595084,1000,1000.0,23.323195695877075
-0.13957345378723476,1100,1100.0,25.52960753440857
-0.15676400111527136,1200,1200.0,27.35389494895935
-0.16251608248025473,1300,1300.0,29.108232736587524
-0.18132128044594042,1400,1400.0,30.860962629318237
-0.21024518076441076,1500,1500.0,34.59517765045166
-0.2149426075122734,1600,1600.0,36.707679748535156
-0.24395640371459545,1700,1700.0,38.96564698219299
-0.23729536927646339,1800,1800.0,41.133206367492676
-0.24353564818306725,1900,1900.0,43.15840816497803
-0.2730805723383875,2000,2000.0,46.66564345359802
-0.28161314483916405,2100,2100.0,48.55807065963745
-0.28539450466632843,2200,2200.0,50.36999154090881
-0.29697593692505714,2300,2300.0,52.01836895942688
-0.31728673718943456,2400,2400.0,54.053767919540405
-0.3049042810602943,2500,2500.0,58.042452573776245
-0.32051493271742715,2600,2600.0,59.973408699035645
-0.2888767762054311,2700,2700.0,62.259859800338745
-0.30263743188121534,2800,2800.0,64.44273281097412
-0.3256229646135085,2900,2900.0,66.17374038696289
-0.31561489801595705,3000,3000.0,69.10859560966492
-0.34722020513940566,3100,3100.0,70.75129508972168
-0.35295451897205693,3200,3200.0,72.76051712036133
-0.35552174988949653,3300,3300.0,74.72177219390869
-0.3554431698699989,3400,3400.0,76.89998602867126
-0.34245319258753615,3500,3500.0,81.29818916320801
-0.36579022490152036,3600,3600.0,85.41120457649231
-0.37535703742858206,3700,3700.0,89.89985036849976
-0.3516551322571122,3800,3800.0,92.40981221199036
-0.3524331723404403,3900,3900.0,94.62477111816406
-0.36112548912515735,4000,4000.0,98.86828398704529
-0.35824356512120453,4100,4100.0,101.18738627433777
-0.36893109873969954,4200,4200.0,103.41219639778137
-0.37655885473336326,4300,4300.0,105.90301132202148
-0.3509708418704496,4400,4400.0,108.23833465576172
-0.35143427159821633,4500,4500.0,112.50230765342712
-0.3561135593912389,4600,4600.0,115.7817234992981
-0.3568689964047753,4700,4700.0,120.34544897079468
-0.3933224365262702,4800,4800.0,127.53218936920166
-0.39019670138264645,4900,4900.0,133.56262183189392
-0.37026182200649,5000,5000.0,140.5452857017517
-0.39408413933055236,5100,5100.0,145.46455836296082
-0.4016198725393503,5200,5200.0,149.54235243797302
-0.38097814625442616,5300,5300.0,153.518479347229
-0.3858097676593478,5400,5400.0,156.88017797470093
-0.39552867884683135,5500,5500.0,162.60935282707214
-0.4037650525569916,5600,5600.0,166.6010036468506
-0.4056666664557882,5700,5700.0,169.08935070037842
-0.3910110111873929,5800,5800.0,172.41112089157104
-0.40083833879763536,5900,5900.0,175.45841789245605
-0.39042864607112243,6000,6000.0,180.58775234222412
