actor_loss,frame,step,total_time
5.163450717926025,0,0.0,1.8842720985412598
2.690016489217777,100,100.0,4.230055570602417
0.2588143401806898,200,200.0,6.532925844192505
0.15085154261882647,300,300.0,8.963515043258667
0.094075504865608,400,400.0,11.655824422836304
0.05290264000950178,500,500.0,16.93438220024109
0.004176119169552285,600,600.0,20.321486234664917
-0.015817151409527747,700,700.0,23.591450214385986
-0.0734138681442652,800,800.0,26.621657133102417
-0.08952241257699851,900,900.0,29.561561822891235
-0.11363665220595084,1000,1000.0,33.56323742866516
-0.13957345378723476,1100,1100.0,35.731627225875854
-0.15676400111527136,1200,1200.0,37.89914917945862
-0.16251608248025473,1300,1300.0,40.00157451629639
-0.18132128044594042,1400,1400.0,42.09020733833313
-0.21024518076441076,1500,1500.0,45.92158818244934
-0.2149426075122734,1600,1600.0,48.2074613571167
-0.24395640371459545,1700,1700.0,50.42686128616333
-0.23729536927646339,1800,1800.0,52.38919806480408
-0.24353564818306725,1900,1900.0,54.221513748168945
-0.2730805723383875,2000,2000.0,57.338051319122314
-0.28161314483916405,2100,2100.0,59.06979441642761
-0.28539450466632843,2200,2200.0,61.09146285057068
-0.29697593692505714,2300,2300.0,63.03472900390625
-0.31728673718943456,2400,2400.0,64.76158928871155
-0.3049042810602943,2500,2500.0,70.0741171836853
-0.32051493271742715,2600,2600.0,73.07541537284851
-0.2888767762054311,2700,2700.0,75.87894296646118
-0.30263743188121534,2800,2800.0,77.94013786315918
-0.3256229646135085,2900,2900.0,79.82830119132996
-0.31561489801595705,3000,3000.0,82.7825436592102
-0.34722020513940566,3100,3100.0,84.37452816963196
-0.35295451897205693,3200,3200.0,86.09727740287781
-0.35552174988949653,3300,3300.0,87.63042521476746
-0.3554431698699989,3400,3400.0,89.44269680976868
-0.34245319258753615,3500,3500.0,93.95633172988892
-0.36579022490152036,3600,3600.0,95.80880379676819
-0.37535703742858206,3700,3700.0,97.41842246055603
-0.3516551322571122,3800,3800.0,99.40720701217651
-0.3524331723404403,3900,3900.0,101.71151232719421
-0.36112548912515735,4000,4000.0,104.79061603546143
-0.35824356512120453,4100,4100.0,106.36919569969177
-0.36893109873969954,4200,4200.0,107.84083271026611
-0.37655885473336326,4300,4300.0,109.40825200080872
-0.3509708418704496,4400,4400.0,111.23595666885376
-0.35143427159821633,4500,4500.0,114.43057060241699
-0.3561135593912389,4600,4600.0,116.23670816421509
-0.3568689964047753,4700,4700.0,118.14626455307007
-0.3933224365262702,4800,4800.0,120.03790855407715
-0.39019670138264645,4900,4900.0,121.7384512424469
-0.37026182200649,5000,5000.0,124.67467284202576
-0.39408413933055236,5100,5100.0,126.42600393295288
-0.4016198725393503,5200,5200.0,128.41852498054504
-0.38097814625442616,5300,5300.0,130.0697340965271
-0.3858097676593478,5400,5400.0,131.67822933197021
-0.39552867884683135,5500,5500.0,134.88492369651794
-0.4037650525569916,5600,5600.0,136.87702226638794
-0.4056666664557882,5700,5700.0,138.94273042678833
-0.3910110111873929,5800,5800.0,140.9983570575714
-0.40083833879763536,5900,5900.0,142.9287610054016
-0.39042864607112243,6000,6000.0,146.45819067955017
