actor_loss,frame,step,total_time
5.163450717926025,0,0.0,2.0422301292419434
2.690016489217777,100,100.0,4.355051040649414
0.2588143401806898,200,200.0,6.83226466178894
0.15085154261882647,300,300.0,8.533856391906738
0.094075504865608,400,400.0,10.196345090866089
0.05290264000950178,500,500.0,13.836592435836792
0.004176119169552285,600,600.0,15.6596839427948
-0.015817151409527747,700,700.0,17.692775011062622
-0.0734138681442652,800,800.0,21.363348722457886
-0.08952241257699851,900,900.0,25.154788970947266
-0.11363665220595084,1000,1000.0,31.886428594589233
-0.13957345378723476,1100,1100.0,35.88684797286987
-0.15676400111527136,1200,1200.0,39.17032861709595
-0.16251608248025473,1300,1300.0,43.863561153411865
-0.18132128044594042,1400,1400.0,47.32650136947632
-0.21024518076441076,1500,1500.0,58.82385206222534
-0.2149426075122734,1600,1600.0,64.38691186904907
-0.24395640371459545,1700,1700.0,68.83270120620728
-0.23729536927646339,1800,1800.0,73.52240228652954
-0.24353564818306725,1900,1900.0,79.56563925743103
-0.2730805723383875,2000,2000.0,91.84494066238403
-0.28161314483916405,2100,2100.0,103.93367671966553
-0.28539450466632843,2200,2200.0,110.94404673576355
-0.29697593692505714,2300,2300.0,117.59425592422485
-0.31728673718943456,2400,2400.0,123.59266543388367
-0.3049042810602943,2500,2500.0,132.77061462402344
-0.32051493271742715,2600,2600.0,139.6780846118927
-0.2888767762054311,2700,2700.0,144.11219263076782
-0.30263743188121534,2800,2800.0,150.19245314598083
-0.3256229646135085,2900,2900.0,155.28343677520752
-0.31561489801595705,3000,3000.0,160.90433478355408
-0.34722020513940566,3100,3100.0,165.86159491539001
-0.35295451897205693,3200,3200.0,169.34386134147644
-0.35552174988949653,3300,3300.0,172.84093737602234
-0.3554431698699989,3400,3400.0,175.8904993534088
-0.34245319258753615,3500,3500.0,181.5319848060608
-0.36579022490152036,3600,3600.0,184.65209007263184
-0.37535703742858206,3700,3700.0,187.57459712028503
-0.3516551322571122,3800,3800.0,190.4406099319458
-0.3524331723404403,3900,3900.0,193.45411205291748
-0.36112548912515735,4000,4000.0,200.66051959991455
-0.35824356512120453,4100,4100.0,203.90912890434265
-0.36893109873969954,4200,4200.0,206.5630452632904
-0.37655885473336326,4300,4300.0,209.18249583244324
-0.3509708418704496,4400,4400.0,211.97247648239136
-0.35143427159821633,4500,4500.0,218.2511487007141
-0.3561135593912389,4600,4600.0,221.41194486618042
-0.3568689964047753,4700,4700.0,224.4019911289215
-0.3933224365262702,4800,4800.0,227.91824078559875
-0.39019670138264645,4900,4900.0,231.36614179611206
-0.37026182200649,5000,5000.0,238.01500058174133
-0.39408413933055236,5100,5100.0,241.61561012268066
-0.4016198725393503,5200,5200.0,245.0309615135193
-0.38097814625442616,5300,5300.0,249.78223538398743
-0.3858097676593478,5400,5400.0,254.01477456092834
-0.39552867884683135,5500,5500.0,263.301073551178
-0.4037650525569916,5600,5600.0,269.45229840278625
-0.4056666664557882,5700,5700.0,275.25302243232727
-0.3910110111873929,5800,5800.0,280.8567569255829
-0.40083833879763536,5900,5900.0,287.420533657074
-0.39042864607112243,6000,6000.0,296.13963890075684
