actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
0.4299314022064209,-0.41716311931610106,0.03737416367046535,-2.3533929920196535,550.0,5.384323711395264,0.005232125822221861,11.0,50.0,-39.19655846519243,6.935402810714695,550,550.0,7.209386587142944
0.4299314022064209,-0.4264686357975006,0.13323831230401992,-2.3434669589996338,600.0,4.974961051940918,-0.012398045011796057,12.0,50.0,-37.074094038459506,55.011175876370494,600,600.0,8.118292808532715
0.4299314022064209,-0.4261812579631805,0.26730156660079957,-2.3409808921813964,650.0,4.51504846572876,-0.04545769691467285,13.0,50.0,-37.31367360295208,61.37608256401732,650,650.0,8.932942390441895
0.4299314022064209,-0.41547014713287356,0.47376415491104124,-2.328001146316528,700.0,3.8521190547943114,-0.09843005865812302,14.0,50.0,-33.94143855448423,55.69148568909567,700,700.0,9.830745697021484
0.4299314022064209,-0.42420693635940554,0.7679506564140319,-2.318068084716797,750.0,3.0440514278411865,-0.17970044553279876,15.0,50.0,-35.82900389526376,57.71285956812334,750,750.0,10.69710373878479
0.4299314022064209,-0.4296042287349701,1.163715968132019,-2.290782833099365,800.0,2.1205065393447877,-0.3011816871166229,16.0,50.0,-35.41566484421796,51.792554365892194,800,800.0,11.662493467330933
0.4299314022064209,-0.4164231765270233,1.6333516359329223,-2.2888288497924805,850.0,1.3619773387908936,-0.4689321756362915,17.0,50.0,-46.332962224272784,50.681798408847044,850,850.0,12.649040937423706
0.4299314022064209,-0.4232082688808441,2.15283579826355,-2.292761354446411,900.0,0.8216581547260284,-0.6877539229393005,18.0,50.0,-38.53299200879537,56.91278781345899,900,900.0,13.527578115463257
0.4299314022064209,-0.43987481355667113,2.662781810760498,-2.3092932510375976,950.0,0.5389106070995331,-0.9568015360832214,19.0,50.0,-37.64775619350062,52.865068981772076,950,950.0,14.473382234573364
0.4299314022064209,-0.42454769134521486,3.151000623703003,-2.2997114562988283,1000.0,0.3622371107339859,-1.2769403314590455,20.0,50.0,-41.87213238936437,48.53794943531566,1000,1000.0,15.503504037857056
0.4299314022064209,-0.43048648357391356,3.5590994548797608,-2.3109556293487548,1050.0,0.32768099784851074,-1.6130875825881958,21.0,50.0,-37.48683431687099,22.31534565210035,1050,1050.0,17.744114637374878
0.4299314022064209,-0.40576605081558226,3.9722992897033693,-2.304992609024048,1100.0,0.2856189823150635,-1.9877639102935791,22.0,50.0,-35.097564490184745,44.97104863511931,1100,1100.0,18.8559410572052
0.4299314022064209,-0.41977383494377135,4.383573760986328,-2.3034170627593995,1150.0,0.28261552929878236,-2.378722896575928,23.0,50.0,-43.92437654150049,45.980888509141025,1150,1150.0,19.943349361419678
0.4299314022064209,-0.4115984082221985,4.796745643615723,-2.303871011734009,1200.0,0.2755452346801758,-2.779098672866821,24.0,50.0,-40.69940049941102,46.762442824960374,1200,1200.0,21.0125834941864
0.4299314022064209,-0.42103771209716795,5.209484386444092,-2.316183338165283,1250.0,0.2765143060684204,-3.1795141220092775,25.0,50.0,-46.35304150518924,45.32252299135498,1250,1250.0,22.115787744522095
0.4299314022064209,-0.4231212073564529,5.644094944000244,-2.3219755268096924,1300.0,0.2750508242845535,-3.5922740745544433,26.0,50.0,-37.96637562416262,45.11417878677254,1300,1300.0,23.22408676147461
0.4299314022064209,-0.43147930860519407,6.06213788986206,-2.337749261856079,1350.0,0.26902817010879515,-3.998298921585083,27.0,50.0,-41.996734483489995,43.11404328401995,1350,1350.0,24.383801698684692
0.4299314022064209,-0.43610685467720034,6.525878009796142,-2.3251850605010986,1400.0,0.24515469789505004,-4.457275714874267,28.0,50.0,-43.20062596546943,47.42184724669083,1400,1400.0,25.438168048858643
0.4299314022064209,-0.42594919800758363,6.935093612670898,-2.344483594894409,1450.0,0.25086878359317777,-4.871960430145264,29.0,50.0,-48.008745339028074,40.34155296219615,1450,1450.0,26.677584886550903
0.4299314022064209,-0.4289504706859589,7.391456184387207,-2.349596996307373,1500.0,0.23916922748088837,-5.3061846733093265,30.0,50.0,-42.648130324469705,48.83665636832046,1500,1500.0,27.701406002044678
0.4299314022064209,-0.4040428876876831,7.794675941467285,-2.370755271911621,1550.0,0.24412796199321746,-5.72056303024292,31.0,50.0,-35.27350811941179,20.87624707124098,1550,1550.0,30.09647250175476
0.4299314022064209,-0.4384555852413177,8.30610101699829,-2.3534183216094973,1600.0,0.2144189542531967,-6.224656219482422,32.0,50.0,-48.14916404189384,38.489747547947644,1600,1600.0,31.395519733428955
0.4299314022064209,-0.43985344529151915,8.702829246520997,-2.377803726196289,1650.0,0.21152020394802093,-6.623766231536865,33.0,50.0,-43.7982344871425,37.064741772736255,1650,1650.0,32.744510650634766
0.4299314022064209,-0.4188488757610321,9.178124771118163,-2.378263301849365,1700.0,0.1934465891122818,-7.096444091796875,34.0,50.0,-38.4314585701666,38.640299076716715,1700,1700.0,34.03849649429321
0.4299314022064209,-0.44313093185424807,9.644262733459472,-2.3816372776031494,1750.0,0.17087883919477462,-7.560388240814209,35.0,50.0,-41.094116407523785,37.77226434345954,1750,1750.0,35.3622190952301
0.4299314022064209,-0.4355038607120514,10.122206115722657,-2.376210069656372,1800.0,0.15189142465591432,-8.047776489257812,36.0,50.0,-37.90997000680444,41.401361151241616,1800,1800.0,36.56990885734558
