actor_loss,frame,step,total_time
5.163450717926025,0,0.0,1.8846158981323242
2.690016489217777,100,100.0,3.9999842643737793
0.2588143401806898,200,200.0,5.86523962020874
0.15085154261882647,300,300.0,7.800958633422852
0.094075504865608,400,400.0,9.550011396408081
0.05290264000950178,500,500.0,12.435189247131348
0.004176119169552285,600,600.0,14.130123376846313
-0.015817151409527747,700,700.0,15.758920669555664
-0.0734138681442652,800,800.0,17.439769744873047
-0.08952241257699851,900,900.0,18.994313955307007
-0.11363665220595084,1000,1000.0,21.796124696731567
-0.13957345378723476,1100,1100.0,23.404842138290405
-0.15676400111527136,1200,1200.0,24.96111297607422
-0.16251608248025473,1300,1300.0,26.61906671524048
-0.18132128044594042,1400,1400.0,28.266780853271484
-0.21024518076441076,1500,1500.0,31.451004028320312
-0.2149426075122734,1600,1600.0,33.40005350112915
-0.24395640371459545,1700,1700.0,35.71534776687622
-0.23729536927646339,1800,1800.0,37.7449254989624
-0.24353564818306725,1900,1900.0,39.46706199645996
-0.2730805723383875,2000,2000.0,42.421369314193726
-0.28161314483916405,2100,2100.0,44.05085611343384
-0.28539450466632843,2200,2200.0,45.74421691894531
-0.29697593692505714,2300,2300.0,47.3703670501709
-0.31728673718943456,2400,2400.0,49.051668643951416
-0.3049042810602943,2500,2500.0,52.089022636413574
-0.32051493271742715,2600,2600.0,53.75161147117615
-0.2888767762054311,2700,2700.0,55.45696783065796
-0.30263743188121534,2800,2800.0,57.22255825996399
-0.3256229646135085,2900,2900.0,59.05134844779968
-0.31561489801595705,3000,3000.0,62.736478090286255
-0.34722020513940566,3100,3100.0,64.8853907585144
-0.35295451897205693,3200,3200.0,67.26122212409973
-0.35552174988949653,3300,3300.0,70.26124954223633
-0.3554431698699989,3400,3400.0,72.85137033462524
-0.34245319258753615,3500,3500.0,81.1037666797638
-0.36579022490152036,3600,3600.0,83.77944874763489
-0.37535703742858206,3700,3700.0,86.7135558128357
-0.3516551322571122,3800,3800.0,89.84983277320862
-0.3524331723404403,3900,3900.0,93.78749823570251
-0.36112548912515735,4000,4000.0,102.47402954101562
-0.35824356512120453,4100,4100.0,109.04247689247131
-0.36893109873969954,4200,4200.0,115.72310400009155
-0.37655885473336326,4300,4300.0,121.8616132736206
-0.3509708418704496,4400,4400.0,126.489262342453
-0.35143427159821633,4500,4500.0,138.08301997184753
-0.3561135593912389,4600,4600.0,143.7088441848755
-0.3568689964047753,4700,4700.0,148.04287719726562
-0.3933224365262702,4800,4800.0,151.01725387573242
-0.39019670138264645,4900,4900.0,154.02513313293457
-0.37026182200649,5000,5000.0,160.6549096107483
-0.39408413933055236,5100,5100.0,164.31129908561707
-0.4016198725393503,5200,5200.0,167.65003490447998
-0.38097814625442616,5300,5300.0,170.25905537605286
-0.3858097676593478,5400,5400.0,172.21794962882996
-0.39552867884683135,5500,5500.0,175.79115343093872
-0.4037650525569916,5600,5600.0,177.30996751785278
-0.4056666664557882,5700,5700.0,178.80894875526428
-0.3910110111873929,5800,5800.0,180.3129312992096
-0.40083833879763536,5900,5900.0,182.05900502204895
-0.39042864607112243,6000,6000.0,185.07118892669678
