actor_loss,frame,step,total_time
5.163450717926025,0,0.0,2.1572391986846924
2.690016489217777,100,100.0,3.7786285877227783
0.2588143401806898,200,200.0,5.340029001235962
0.15085154261882647,300,300.0,7.276182174682617
0.094075504865608,400,400.0,9.138801097869873
0.05290264000950178,500,500.0,12.15673542022705
0.004176119169552285,600,600.0,13.431813716888428
-0.015817151409527747,700,700.0,15.485806465148926
-0.0734138681442652,800,800.0,17.542917013168335
-0.08952241257699851,900,900.0,19.450741291046143
-0.11363665220595084,1000,1000.0,22.556815147399902
-0.13957345378723476,1100,1100.0,24.264050483703613
-0.15676400111527136,1200,1200.0,25.995671272277832
-0.16251608248025473,1300,1300.0,27.972599029541016
-0.18132128044594042,1400,1400.0,29.858579874038696
-0.21024518076441076,1500,1500.0,33.254645109176636
-0.2149426075122734,1600,1600.0,35.34897518157959
-0.24395640371459545,1700,1700.0,38.02578783035278
-0.23729536927646339,1800,1800.0,41.110267162323
-0.24353564818306725,1900,1900.0,44.18734836578369
-0.2730805723383875,2000,2000.0,49.601649045944214
-0.28161314483916405,2100,2100.0,52.374011278152466
-0.28539450466632843,2200,2200.0,54.9389488697052
-0.29697593692505714,2300,2300.0,57.71712255477905
-0.31728673718943456,2400,2400.0,60.09429883956909
-0.3049042810602943,2500,2500.0,64.76725387573242
-0.32051493271742715,2600,2600.0,67.65602660179138
-0.2888767762054311,2700,2700.0,71.71524143218994
-0.30263743188121534,2800,2800.0,74.23879170417786
-0.3256229646135085,2900,2900.0,76.76638746261597
-0.31561489801595705,3000,3000.0,81.55507826805115
-0.34722020513940566,3100,3100.0,84.33604407310486
-0.35295451897205693,3200,3200.0,86.79882740974426
-0.35552174988949653,3300,3300.0,89.22593188285828
-0.3554431698699989,3400,3400.0,92.09989976882935
-0.34245319258753615,3500,3500.0,97.52634453773499
-0.36579022490152036,3600,3600.0,100.57565498352051
-0.37535703742858206,3700,3700.0,103.10893702507019
-0.3516551322571122,3800,3800.0,106.2392566204071
-0.3524331723404403,3900,3900.0,109.42685317993164
-0.36112548912515735,4000,4000.0,115.07600331306458
-0.35824356512120453,4100,4100.0,119.07193732261658
-0.36893109873969954,4200,4200.0,122.51760220527649
-0.37655885473336326,4300,4300.0,128.83323049545288
-0.3509708418704496,4400,4400.0,133.92437767982483
-0.35143427159821633,4500,4500.0,141.34233117103577
-0.3561135593912389,4600,4600.0,146.70465922355652
-0.3568689964047753,4700,4700.0,151.95356345176697
-0.3933224365262702,4800,4800.0,156.8961682319641
-0.39019670138264645,4900,4900.0,163.1562957763672
-0.37026182200649,5000,5000.0,173.5858612060547
-0.39408413933055236,5100,5100.0,179.19882035255432
-0.4016198725393503,5200,5200.0,184.27280044555664
-0.38097814625442616,5300,5300.0,189.3831467628479
-0.3858097676593478,5400,5400.0,195.5113513469696
-0.39552867884683135,5500,5500.0,204.99241733551025
-0.4037650525569916,5600,5600.0,208.80546069145203
-0.4056666664557882,5700,5700.0,212.4799280166626
-0.3910110111873929,5800,5800.0,215.4198067188263
-0.40083833879763536,5900,5900.0,218.36001896858215
-0.39042864607112243,6000,6000.0,223.72081422805786
