actor_loss,frame,step,total_time
5.163450717926025,0,0.0,1.0176568031311035
2.690016489217777,100,100.0,2.0500028133392334
0.2588143401806898,200,200.0,3.0685229301452637
0.15085154261882647,300,300.0,4.112816095352173
0.094075504865608,400,400.0,5.172557830810547
0.05290264000950178,500,500.0,7.005557060241699
0.004176119169552285,600,600.0,8.064671039581299
-0.015817151409527747,700,700.0,9.140462398529053
-0.0734138681442652,800,800.0,10.249801397323608
-0.08952241257699851,900,900.0,11.31004023551941
-0.11363665220595084,1000,1000.0,13.739985942840576
-0.13957345378723476,1100,1100.0,15.51136302947998
-0.15676400111527136,1200,1200.0,17.219619274139404
-0.16251608248025473,1300,1300.0,18.752301931381226
-0.18132128044594042,1400,1400.0,20.14009952545166
-0.21024518076441076,1500,1500.0,22.61439824104309
-0.2149426075122734,1600,1600.0,23.93138027191162
-0.24395640371459545,1700,1700.0,25.397277355194092
-0.23729536927646339,1800,1800.0,26.888094425201416
-0.24353564818306725,1900,1900.0,28.30503010749817
-0.2730805723383875,2000,2000.0,30.94986367225647
-0.28161314483916405,2100,2100.0,32.42971730232239
-0.28539450466632843,2200,2200.0,33.914252519607544
-0.29697593692505714,2300,2300.0,35.31358814239502
-0.31728673718943456,2400,2400.0,36.84023642539978
-0.3049042810602943,2500,2500.0,39.69993281364441
-0.32051493271742715,2600,2600.0,41.22510838508606
-0.2888767762054311,2700,2700.0,42.75849676132202
-0.30263743188121534,2800,2800.0,44.44244313240051
-0.3256229646135085,2900,2900.0,46.369587421417236
-0.31561489801595705,3000,3000.0,49.60440135002136
-0.34722020513940566,3100,3100.0,51.21862268447876
-0.35295451897205693,3200,3200.0,52.902626276016235
-0.35552174988949653,3300,3300.0,54.46957564353943
-0.3554431698699989,3400,3400.0,56.31965112686157
-0.34245319258753615,3500,3500.0,59.80977773666382
-0.36579022490152036,3600,3600.0,61.52497386932373
-0.37535703742858206,3700,3700.0,63.280930280685425
-0.3516551322571122,3800,3800.0,65.1750557422638
-0.3524331723404403,3900,3900.0,66.92552447319031
-0.36112548912515735,4000,4000.0,70.9857747554779
-0.35824356512120453,4100,4100.0,73.464674949646
-0.36893109873969954,4200,4200.0,76.32626676559448
-0.37655885473336326,4300,4300.0,78.84636569023132
-0.3509708418704496,4400,4400.0,81.55968260765076
-0.35143427159821633,4500,4500.0,85.67836856842041
-0.3561135593912389,4600,4600.0,87.98410773277283
-0.3568689964047753,4700,4700.0,90.4725694656372
-0.3933224365262702,4800,4800.0,95.58734464645386
-0.39019670138264645,4900,4900.0,100.51957368850708
-0.37026182200649,5000,5000.0,111.21517848968506
-0.39408413933055236,5100,5100.0,117.13090872764587
-0.4016198725393503,5200,5200.0,120.88341403007507
-0.38097814625442616,5300,5300.0,125.57700991630554
-0.3858097676593478,5400,5400.0,129.68656373023987
-0.39552867884683135,5500,5500.0,134.63939905166626
-0.4037650525569916,5600,5600.0,137.2929527759552
-0.4056666664557882,5700,5700.0,140.99769973754883
-0.3910110111873929,5800,5800.0,143.77421522140503
-0.40083833879763536,5900,5900.0,146.88172912597656
-0.39042864607112243,6000,6000.0,152.8645384311676
