actor_ent,actor_logprob,actor_loss,batch_reward,buffer_size,critic_loss,critic_target_q,episode,episode_length,episode_reward,fps,frame,step,total_time
0.4299314022064209,-0.43105088114738466,0.036025426862761376,-2.405033712387085,550.0,5.548506889343262,0.005692034717649222,11.0,50.0,-40.00252797616102,1.3851081142840476,550,550.0,36.098265171051025
0.4299314022064209,-0.43409743428230285,0.12864248871803283,-2.4063368225097657,600.0,4.999720325469971,-0.011616398677579126,12.0,50.0,-35.62733847388599,15.486547323295943,600,600.0,39.326873779296875
0.4299314022064209,-0.415053094625473,0.25594862520694733,-2.3866019153594973,650.0,4.305607891082763,-0.044300477430224416,13.0,50.0,-38.4830167982926,15.072668426478595,650,650.0,42.64413642883301
0.4299314022064209,-0.4169155192375183,0.44454699993133545,-2.375704622268677,700.0,3.5030135917663574,-0.09426228791475295,14.0,50.0,-37.320891531990405,17.95230187128696,700,700.0,45.42929458618164
0.4299314022064209,-0.4295007383823395,0.7013704299926757,-2.3694463539123536,750.0,2.634483995437622,-0.16816318154335022,15.0,50.0,-34.56601987183689,19.337526115755242,750,750.0,48.01494073867798
0.4299314022064209,-0.42373099803924563,1.0370342230796814,-2.344587802886963,800.0,1.7465492391586304,-0.27595848381519317,16.0,50.0,-39.23422777566967,17.849818748526452,800,800.0,50.81608963012695
0.4299314022064209,-0.42431718230247495,1.4186618375778197,-2.348263635635376,850.0,1.1378553700447083,-0.42148054838180543,17.0,50.0,-46.9724979314043,19.130238381799476,850,850.0,53.429752826690674
0.4299314022064209,-0.4445215904712677,1.8331865930557252,-2.354081811904907,900.0,0.7103017795085907,-0.6069450187683105,18.0,50.0,-36.6717309023405,20.2956779823242,900,900.0,55.89333152770996
0.4299314022064209,-0.44742918372154233,2.2266215562820433,-2.360922317504883,950.0,0.4999687123298645,-0.8308590531349183,19.0,50.0,-33.57683417637345,25.7525031043209,950,950.0,57.834890365600586
0.4299314022064209,-0.445040180683136,2.591617431640625,-2.3391112232208253,1000.0,0.41546480655670165,-1.1053010964393615,20.0,50.0,-40.559740014375066,29.106833350543567,1000,1000.0,59.55270004272461
0.4299314022064209,-0.42844772577285767,2.8916281032562257,-2.3387731742858886,1050.0,0.40436051368713377,-1.389034733772278,21.0,50.0,-37.60924948240868,11.552295660926303,1050,1050.0,63.88084411621094
0.4299314022064209,-0.40778430342674254,3.201748752593994,-2.3374155521392823,1100.0,0.39736734867095946,-1.6808599710464478,22.0,50.0,-34.3885431641982,34.81773068602727,1100,1100.0,65.31689405441284
0.4299314022064209,-0.4287086272239685,3.548837251663208,-2.3285771942138673,1150.0,0.38755490064620973,-1.9982890462875367,23.0,50.0,-43.35865205544674,34.76287289264322,1150,1150.0,66.7552101612091
0.4299314022064209,-0.41035757184028626,3.8861671257019044,-2.3275469303131104,1200.0,0.3928387415409088,-2.310943956375122,24.0,50.0,-43.07563665591867,36.381691048323944,1200,1200.0,68.12952780723572
0.4299314022064209,-0.41840025067329406,4.225706214904785,-2.3391206645965577,1250.0,0.4217978525161743,-2.6292598628997803,25.0,50.0,-46.0446618419508,36.614208146376384,1250,1250.0,69.49511790275574
0.4299314022064209,-0.4140628480911255,4.603148651123047,-2.352927646636963,1300.0,0.44458635687828063,-2.952111883163452,26.0,50.0,-39.355485543699615,37.13511900703958,1300,1300.0,70.84155225753784
0.4299314022064209,-0.43908089756965635,4.991063995361328,-2.3604874134063722,1350.0,0.4339259147644043,-3.2947430419921875,27.0,50.0,-42.79939298423898,39.16664939126141,1350,1350.0,72.11814856529236
0.4299314022064209,-0.42619089484214784,5.387835998535156,-2.357393751144409,1400.0,0.4108347284793854,-3.6613357925415038,28.0,50.0,-45.76874101465635,31.596467177386465,1400,1400.0,73.70060396194458
0.4299314022064209,-0.4307192587852478,5.778610820770264,-2.3719335651397704,1450.0,0.41912098169326784,-4.016619615554809,29.0,50.0,-47.20482153742342,33.7240342149511,1450,1450.0,75.18322610855103
0.4299314022064209,-0.4249518275260925,6.189281997680664,-2.3804041004180907,1500.0,0.3853823697566986,-4.3850588035583495,30.0,50.0,-42.727918748093366,34.093324727980345,1500,1500.0,76.64978885650635
0.4299314022064209,-0.4129930651187897,6.583437843322754,-2.3987692260742186,1550.0,0.36175267457962035,-4.747713012695312,31.0,50.0,-34.94436628112734,16.953819187405834,1550,1550.0,79.59897685050964
0.4299314022064209,-0.4317702257633209,7.049875392913818,-2.38483229637146,1600.0,0.31559206008911134,-5.1841087150573735,32.0,50.0,-47.488693264926425,40.84190944776081,1600,1600.0,80.82320952415466
0.4299314022064209,-0.4367810595035553,7.445972805023193,-2.401108913421631,1650.0,0.3061953818798065,-5.562888889312744,33.0,50.0,-42.690136929622454,43.59841061320868,1650,1650.0,81.9700403213501
0.4299314022064209,-0.41921316146850585,7.89677173614502,-2.404725923538208,1700.0,0.26571678519248965,-5.981768589019776,34.0,50.0,-40.30128134022243,38.43474703815485,1700,1700.0,83.27094650268555
0.4299314022064209,-0.43278573274612425,8.343226394653321,-2.4043067646026612,1750.0,0.23295421063899993,-6.41767650604248,35.0,50.0,-42.01297075464981,29.830077605209546,1750,1750.0,84.9471070766449
0.4299314022064209,-0.42874345421791077,8.790505638122559,-2.406040573120117,1800.0,0.20515476703643798,-6.851990737915039,36.0,50.0,-39.27916885618238,27.014780406493383,1800,1800.0,86.79794573783875
0.4299314022064209,-0.4222390639781952,9.234137496948243,-2.406599588394165,1850.0,0.18422417223453522,-7.290365543365478,37.0,50.0,-40.68839672722161,33.96911059699503,1850,1850.0,88.2698712348938
0.4299314022064209,-0.42986323475837707,9.697554817199707,-2.4073991870880125,1900.0,0.1584683269262314,-7.733654384613037,38.0,50.0,-46.38941864260694,38.52868920826619,1900,1900.0,89.56760549545288
0.4299314022064209,-0.44381380319595337,10.153676223754882,-2.407346124649048,1950.0,0.1432964539527893,-8.18543239593506,39.0,50.0,-36.16763120033125,34.911337954546966,1950,1950.0,90.9998049736023
0.4299314022064209,-0.4433575201034546,10.60174789428711,-2.413262300491333,2000.0,0.12646425783634185,-8.622466049194337,40.0,50.0,-41.69964755300277,40.977823752636155,2000,2000.0,92.21997714042664
0.4299314022064209,-0.43623929858207705,11.067750053405762,-2.409360771179199,2050.0,0.11127522766590119,-9.092972946166991,41.0,50.0,-42.79469955646908,19.725364199111848,2050,2050.0,94.75478458404541
0.4299314022064209,-0.4151470363140106,11.522417449951172,-2.411806831359863,2100.0,0.09707291394472123,-9.54198398590088,42.0,50.0,-47.44523400670112,39.87626893177374,2100,2100.0,96.00866317749023
0.4299314022064209,-0.40594560384750367,11.96507225036621,-2.4227417945861816,2150.0,0.08818149447441101,-9.979994010925292,43.0,50.0,-46.023311434384276,39.25695361164003,2150,2150.0,97.28232288360596
0.4299314022064209,-0.43324782609939577,12.42933380126953,-2.4257193756103517,2200.0,0.07566436320543289,-10.43819076538086,44.0,50.0,-37.80611052030766,41.61770606812426,2200,2200.0,98.48373460769653
0.4299314022064209,-0.4273154890537262,12.891690444946288,-2.430102128982544,2250.0,0.0678317990899086,-10.896761627197266,45.0,50.0,-34.19424804021236,32.24944901573265,2250,2250.0,100.03414869308472
0.4299314022064209,-0.428186217546463,13.366460723876953,-2.413403339385986,2300.0,0.05528932869434357,-11.389637832641602,46.0,50.0,-41.75642155956335,33.62122796602466,2300,2300.0,101.52130436897278
0.4299314022064209,-0.41158490180969237,13.814338912963867,-2.417760238647461,2350.0,0.051548075079917904,-11.847409591674804,47.0,50.0,-36.92324140118381,40.264888048876536,2350,2350.0,102.76308107376099
0.4299314022064209,-0.44232323646545413,14.277456855773925,-2.4146621227264404,2400.0,0.0454392309486866,-12.313429527282715,48.0,50.0,-45.13562951257806,37.388740012340776,2400,2400.0,104.10038208961487
0.4299314022064209,-0.426441992521286,14.733393936157226,-2.4145755863189695,2450.0,0.03925554797053337,-12.777727012634278,49.0,50.0,-36.261042510747046,32.93987926061064,2450,2450.0,105.61829900741577
0.4299314022064209,-0.42075888156890867,15.190607376098633,-2.4202699661254883,2500.0,0.03477851837873459,-13.235413589477538,50.0,50.0,-41.91042355793323,32.028413879134106,2500,2500.0,107.17941284179688
0.4299314022064209,-0.4345389926433563,15.640622215270996,-2.4096399402618407,2550.0,0.02860079549252987,-13.703740844726562,51.0,50.0,-42.08510544950529,16.302126391012013,2550,2550.0,110.24649739265442
0.4299314022064209,-0.43630618929862974,16.1026668548584,-2.4186233711242675,2600.0,0.027284633070230484,-14.161017265319824,52.0,50.0,-46.337258590232686,26.91679027769774,2600,2600.0,112.10407400131226
0.4299314022064209,-0.42582512259483335,16.548363876342773,-2.4161248779296876,2650.0,0.023934499844908714,-14.624684638977051,53.0,50.0,-40.34115159269666,34.83646982802297,2650,2650.0,113.53935146331787
0.4299314022064209,-0.41708131790161135,17.00457130432129,-2.42637433052063,2700.0,0.021232341527938844,-15.077969703674317,54.0,50.0,-36.98163148671095,37.01039780911502,2700,2700.0,114.89032316207886
0.4299314022064209,-0.4347706043720245,17.44989326477051,-2.4206764698028564,2750.0,0.019035898521542548,-15.53989158630371,55.0,50.0,-37.89372299669006,37.5116734771266,2750,2750.0,116.2232415676117
0.4299314022064209,-0.43135199666023255,17.89184684753418,-2.415135955810547,2800.0,0.018234353363513946,-15.997182693481445,56.0,50.0,-37.97020854599277,34.43646841762678,2800,2800.0,117.67519068717957
0.4299314022064209,-0.4169848620891571,18.32641487121582,-2.4146425342559814,2850.0,0.01757163729518652,-16.4506014251709,57.0,50.0,-34.650986203945415,33.650510938832554,2850,2850.0,119.16105222702026
0.4299314022064209,-0.403258136510849,18.762358169555664,-2.414326524734497,2900.0,0.0167191531509161,-16.8995002746582,58.0,50.0,-34.71979086707418,30.099556720347735,2900,2900.0,120.8222062587738
0.4299314022064209,-0.40613131523132323,19.17477340698242,-2.4016645622253416,2950.0,0.015587415993213654,-17.338168411254884,59.0,50.0,-36.9149372033057,28.48012958945684,2950,2950.0,122.57781624794006
0.4299314022064209,-0.3805559861660004,19.58873519897461,-2.397416934967041,3000.0,0.014449252486228943,-17.768174285888673,60.0,50.0,-31.036893179324974,34.6623631373892,3000,3000.0,124.02030301094055
0.4299314022064209,-0.4043617594242096,19.978101425170898,-2.386630878448486,3050.0,0.014307750463485718,-18.18692840576172,61.0,50.0,-35.15933309329445,16.855284283108386,3050,3050.0,126.98673176765442
0.4299314022064209,-0.38896719098091126,20.386170043945313,-2.3823187160491943,3100.0,0.01426482129842043,-18.61531967163086,62.0,50.0,-36.89661598682795,28.547863074388815,3100,3100.0,128.7381763458252
0.4299314022064209,-0.40190488934516905,20.78179573059082,-2.377142324447632,3150.0,0.013387936130166055,-19.033288345336913,63.0,50.0,-33.11181333788409,25.339288661604975,3150,3150.0,130.71139669418335
0.4299314022064209,-0.3929829716682434,21.175999374389647,-2.3730516147613527,3200.0,0.014203540943562985,-19.454508209228514,64.0,50.0,-32.59158363549032,21.57070677875901,3200,3200.0,133.0293550491333
0.4299314022064209,-0.38538685798645017,21.58447448730469,-2.3738126277923586,3250.0,0.013804693073034287,-19.872437896728517,65.0,50.0,-33.11992101271732,22.519034829171087,3250,3250.0,135.2496988773346
0.4299314022064209,-0.3839026510715485,21.943932723999023,-2.361040964126587,3300.0,0.013332185484468937,-20.26069480895996,66.0,50.0,-35.41033506450765,23.882198802332475,3300,3300.0,137.3433084487915
0.4299314022064209,-0.3662563574314117,22.316330795288085,-2.358782243728638,3350.0,0.014418586380779743,-20.656303253173828,67.0,50.0,-27.32298148818006,24.53254672661049,3350,3350.0,139.3814172744751
0.4299314022064209,-0.3848033964633942,22.670249099731446,-2.3470561599731443,3400.0,0.014824706763029098,-21.034497909545898,68.0,50.0,-30.765334061410854,24.095186206557415,3400,3400.0,141.45652055740356
0.4299314022064209,-0.3578137683868408,23.013759765625,-2.3415436935424805,3450.0,0.014541673548519611,-21.406896438598633,69.0,50.0,-30.385341730205717,22.172572792027673,3450,3450.0,143.71155881881714
0.4299314022064209,-0.3313502806425095,23.359152450561524,-2.331986303329468,3500.0,0.015995346531271933,-21.77275444030762,70.0,50.0,-29.908938991663664,23.802034092211727,3500,3500.0,145.81221961975098
0.4299314022064209,-0.34274281859397887,23.69321334838867,-2.324514331817627,3550.0,0.017030246779322623,-22.13396369934082,71.0,50.0,-33.45663394637252,13.22692433227637,3550,3550.0,149.5923879146576
0.4299314022064209,-0.3364091432094574,24.026775665283203,-2.3198242473602293,3600.0,0.017602797001600265,-22.493433685302733,72.0,50.0,-28.948070763512046,23.35323726795168,3600,3600.0,151.73341870307922
0.4299314022064209,-0.34517736196517945,24.317871856689454,-2.3061007499694823,3650.0,0.01876581709831953,-22.82169380187988,73.0,50.0,-27.240090660383945,23.35908215374063,3650,3650.0,153.8739137649536
0.4299314022064209,-0.3264705562591553,24.614594879150392,-2.2958145999908446,3700.0,0.020197330489754677,-23.146283264160157,74.0,50.0,-26.960724788258563,18.558128216132985,3700,3700.0,156.56815099716187
