actor_loss,frame,step,total_time
5.163450717926025,0,0.0,0.028859376907348633
2.690016489217777,100,100.0,1.3420727252960205
0.2588143401806898,200,200.0,3.011165142059326
0.15085154261882647,300,300.0,4.711941719055176
0.094075504865608,400,400.0,6.376469850540161
0.05290264000950178,500,500.0,8.115106582641602
0.004176119169552285,600,600.0,9.711897611618042
-0.015817151409527747,700,700.0,11.418081045150757
-0.0734138681442652,800,800.0,13.532377004623413
-0.08952241257699851,900,900.0,15.46315884590149
-0.11363665220595084,1000,1000.0,17.123188018798828
-0.13957345378723476,1100,1100.0,19.001502752304077
-0.15676400111527136,1200,1200.0,20.895843029022217
-0.16251608248025473,1300,1300.0,22.96056866645813
-0.18132128044594042,1400,1400.0,24.828213691711426
-0.21024518076441076,1500,1500.0,26.502466917037964
-0.2149426075122734,1600,1600.0,28.247273683547974
-0.24395640371459545,1700,1700.0,30.051337003707886
